Food Code; code,Food Name; name,Scientific Name; scie,Local Name; lang,Food Group; grup,No. of Regions; regn,Tags; tags,Energy; enerc,Energy; enerc_e,Moisture; water,Moisture; water_e,Ash; ash,Ash; ash_e,Vitamins; vit,Vitamins; vit_e,Total Fat; fatce,Total Fat; fatce_e,Cholesterol; cholc,Cholesterol; cholc_e,Dietary Fiber; fibtg,Dietary Fiber; fibtg_e,Carbohydrate; choavldf,Carbohydrate; choavldf_e,Protein; protcnt,Protein; protcnt_e,Essential Amino acids; amiac,Essential Amino acids; amiac_e,Carotenoids; cartoid,Carotenoids; cartoid_e,Polyphenols; polyph,Polyphenols; polyph_e,Phytosterols; phystr,Phytosterols; phystr_e,Tocopherols; tocph,Tocopherols; tocph_e,Tocotrienols; toctr,Tocotrienols; toctr_e,Organic acids; orgac,Organic acids; orgac_e,Phytate; phytac,Phytate; phytac_e,Saponins; sapon,Saponins; sapon_e,Essential Quantity Minerals; mnrleq,Essential Quantity Minerals; mnrleq_e,Essential Trace Minerals; mnrlet,Essential Trace Minerals; mnrlet_e,Possibly essential Trace Minerals; mnrlpet,Possibly essential Trace Minerals; mnrlpet_e,Non-essential Trace Minerals; mnrlnet,Non-essential Trace Minerals; mnrlnet_e,Toxic Minerals; mnrltx,Toxic Minerals; mnrltx_e,Vitamin A; vita,Vitamin A; vita_e,Vitamin B; vitb,Vitamin B; vitb_e,Ascorbic acids (C); vitc,Ascorbic acids (C); vitc_e,Vitamin D; vitd,Vitamin D; vitd_e,α-Tocopherol equivalent (E); vite,α-Tocopherol equivalent (E); vite_e,Vitamin K; vitk,Vitamin K; vitk_e,Saturated Fatty acids; fasat,Saturated Fatty acids; fasat_e,Unsaturated Fatty acids; fauns,Unsaturated Fatty acids; fauns_e,Essential Fatty acids; faess,Essential Fatty acids; faess_e,Cis Fatty acids; facis,Cis Fatty acids; facis_e,Trans Fatty acids; fatrn,Trans Fatty acids; fatrn_e,Monounsaturated Fatty acids; fams,Monounsaturated Fatty acids; fams_e,Polyunsaturated Fatty acids; fapu,Polyunsaturated Fatty acids; fapu_e,Cis ω-3 Fatty acids; facn3,Cis ω-3 Fatty acids; facn3_e,Cis ω-6 Fatty acids; facn6,Cis ω-6 Fatty acids; facn6_e,Cis ω-9 Fatty acids; facn9,Cis ω-9 Fatty acids; facn9_e,Cis ω-5 Fatty acids; facn5,Cis ω-5 Fatty acids; facn5_e,Cis ω-7 Fatty acids; facn7,Cis ω-7 Fatty acids; facn7_e,Insoluble Dietary Fiber; fibins,Insoluble Dietary Fiber; fibins_e,Soluble Dietary Fiber; fibsol,Soluble Dietary Fiber; fibsol_e,Available CHO; cho,Available CHO; cho_e,Starch; starch,Starch; starch_e,Oligosaccharides; olsac,Oligosaccharides; olsac_e,Free Sugars; fsugar,Free Sugars; fsugar_e,Essential Amino acids; amiace,Essential Amino acids; amiace_e,Conditionally essential Amino acids; amiacce,Conditionally essential Amino acids; amiacce_e,Non-essential Amino acids; amiacne,Non-essential Amino acids; amiacne_e,Retinol; retol,Retinol; retol_e,Thiamine (B1); thia,Thiamine (B1); thia_e,Riboflavin (B2); ribf,Riboflavin (B2); ribf_e,Niacin (B3); nia,Niacin (B3); nia_e,Pantothenic acid (B5); pantac,Pantothenic acid (B5); pantac_e,Total B6; vitb6c,Total B6; vitb6c_e,Biotin (B7); biot,Biotin (B7); biot_e,Folates (B9); folsum,Folates (B9); folsum_e,Ergocalciferol (D2); ergcal,Ergocalciferol (D2); ergcal_e,Cholecalciferol (D3); chocal,Cholecalciferol (D3); chocal_e,25-OH-D3; doh25,25-OH-D3; doh25_e,α-Tocopherol; tocpha,α-Tocopherol; tocpha_e,β-Tocopherol; tocphb,β-Tocopherol; tocphb_e,γ-Tocopherol; tocphg,γ-Tocopherol; tocphg_e,δ-Tocopherol; tocphd,δ-Tocopherol; tocphd_e,α-Tocotrienol; toctra,α-Tocotrienol; toctra_e,β-Tocotrienol; toctrb,β-Tocotrienol; toctrb_e,γ-Tocotrienol; toctrg,γ-Tocotrienol; toctrg_e,δ-Tocotrienol; toctrd,δ-Tocotrienol; toctrd_e,Phylloquinones (K1); vitk1,Phylloquinones (K1); vitk1_e,Menaquinones (K2); vitk2,Menaquinones (K2); vitk2_e,Lutein; lutn,Lutein; lutn_e,Zeaxanthin; zea,Zeaxanthin; zea_e,Lycopene; lycpn,Lycopene; lycpn_e,β-Cryptoxanthin; crypxb,β-Cryptoxanthin; crypxb_e,γ-Carotene; cartg,γ-Carotene; cartg_e,α-Carotene; carta,α-Carotene; carta_e,β-Carotene; cartb,β-Carotene; cartb_e,Aluminium (Al); al,Aluminium (Al); al_e,Arsenic (As); as,Arsenic (As); as_e,Cadmium (Cd); cd,Cadmium (Cd); cd_e,Calcium (Ca); ca,Calcium (Ca); ca_e,Chromium (Cr); cr,Chromium (Cr); cr_e,Cobalt (Co); co,Cobalt (Co); co_e,Copper (Cu); cu,Copper (Cu); cu_e,Iron (Fe); fe,Iron (Fe); fe_e,Lead (Pb); pb,Lead (Pb); pb_e,Lithium (Li); li,Lithium (Li); li_e,Magnesium (Mg); mg,Magnesium (Mg); mg_e,Manganese (Mn); mn,Manganese (Mn); mn_e,Mercury (Hg); hg,Mercury (Hg); hg_e,Molybdenum (Mo); mo,Molybdenum (Mo); mo_e,Nickel (Ni); ni,Nickel (Ni); ni_e,Phosphorus (P); p,Phosphorus (P); p_e,Potassium (K); k,Potassium (K); k_e,Selenium (Se); se,Selenium (Se); se_e,Sodium (Na); na,Sodium (Na); na_e,Zinc (Zn); zn,Zinc (Zn); zn_e,Fructose; frus,Fructose; frus_e,Glucose; glus,Glucose; glus_e,Sucrose; sucs,Sucrose; sucs_e,Maltose; mals,Maltose; mals_e,Lactose; lactose,Lactose; lactose_e,Butyric acid (C4:0); f4d0,Butyric acid (C4:0); f4d0_e,Caproic acid (C6:0); f6d0,Caproic acid (C6:0); f6d0_e,Caprylic acid (C8:0); f8d0,Caprylic acid (C8:0); f8d0_e,Capric acid (C10:0); f10d0,Capric acid (C10:0); f10d0_e,Lauric acid (C12:0); f12d0,Lauric acid (C12:0); f12d0_e,Myristic acid (C14:0); f14d0,Myristic acid (C14:0); f14d0_e,Palmitic acid (C16:0); f16d0,Palmitic acid (C16:0); f16d0_e,Stearic acid (C18:0); f18d0,Stearic acid (C18:0); f18d0_e,Arachidic acid (C20:0); f20d0,Arachidic acid (C20:0); f20d0_e,Behenic acid (C22:0); f22d0,Behenic acid (C22:0); f22d0_e,Lignoceric acid (C24:0); f24d0,Lignoceric acid (C24:0); f24d0_e,Myristoleic acid (C14:1); f14d1cn5,Myristoleic acid (C14:1); f14d1cn5_e,Palmitoleic acid (C16:1); f16d1cn7,Palmitoleic acid (C16:1); f16d1cn7_e,Oleic acid (C18:1n9); f18d1cn9,Oleic acid (C18:1n9); f18d1cn9_e,Elaidic acid (C18:1n9t); f18d1tn9,Elaidic acid (C18:1n9t); f18d1tn9_e,Eicosenoic acid (C20:1n9); f20d1cn9,Eicosenoic acid (C20:1n9); f20d1cn9_e,Erucic acid (C22:1n9); f22d1cn9,Erucic acid (C22:1n9); f22d1cn9_e,Nervonic acid (C24:1n9); f24d1cn9,Nervonic acid (C24:1n9); f24d1cn9_e,Linoleic acid (C18:2n6); f18d2cn6,Linoleic acid (C18:2n6); f18d2cn6_e,Eicosadienoic acid (C20:2); f20d2n6,Eicosadienoic acid (C20:2); f20d2n6_e,α-Linolenic acid (C18:3n3); f18d3n3,α-Linolenic acid (C18:3n3); f18d3n3_e,Arachidonic acid (C20:4n6); f20d4n6,Arachidonic acid (C20:4n6); f20d4n6_e,Undecanoic acid (C11:0); f11d0,Undecanoic acid (C11:0); f11d0_e,Pentadecanoic acid (C15:0); f15d0,Pentadecanoic acid (C15:0); f15d0_e,Eicosatrienoic acid (C20:3n6); f20d3n6,Eicosatrienoic acid (C20:3n6); f20d3n6_e,Eicosapentaenoic acid (C20:5n3); f20d5n3,Eicosapentaenoic acid (C20:5n3); f20d5n3_e,Docosahexaenoic acid (C22:6n3); f22d6n3,Docosahexaenoic acid (C22:6n3); f22d6n3_e,Docosadienoic acid (C22:2); f22d2n6,Docosadienoic acid (C22:2); f22d2n6_e,Docosapentaenoic acid (C22:5n3); f22d5n3,Docosapentaenoic acid (C22:5n3); f22d5n3_e,Histidine; his,Histidine; his_e,Isoleucine; ile,Isoleucine; ile_e,Leucine; leu,Leucine; leu_e,Lysine; lys,Lysine; lys_e,Methionine; met,Methionine; met_e,Cysteine; cys,Cysteine; cys_e,Phenylalanine; phe,Phenylalanine; phe_e,Threonine; thr,Threonine; thr_e,Tryptophan; trp,Tryptophan; trp_e,Valine; val,Valine; val_e,Alanine; ala,Alanine; ala_e,Arginine; arg,Arginine; arg_e,Aspartic acid; asp,Aspartic acid; asp_e,Glucose; glu,Glucose; glu_e,Glycine; gly,Glycine; gly_e,Proline; pro,Proline; pro_e,Serine; ser,Serine; ser_e,Tyrosine; tyr,Tyrosine; tyr_e,Oxalates; oxalt,Oxalates; oxalt_e,Soluble Oxalate; oxals,Soluble Oxalate; oxals_e,Insoluble Oxalate; oxali,Insoluble Oxalate; oxali_e,Cis-Aconitic acid; caconac,Cis-Aconitic acid; caconac_e,Citric acid; citac,Citric acid; citac_e,Fumaric acid; fumac,Fumaric acid; fumac_e,Malic acid; malac,Malic acid; malac_e,Quinic acid; quinac,Quinic acid; quinac_e,Succinic acid; sucac,Succinic acid; sucac_e,Tartaric acid; tarac,Tartaric acid; tarac_e,"3,4-Dihydroxy Benzoic acid; dhbenzac34","3,4-Dihydroxy Benzoic acid; dhbenzac34_e",3-Hydroxy Benzaldehyde; hbenzal3,3-Hydroxy Benzaldehyde; hbenzal3_e,Protocatechuic acid; pcathac,Protocatechuic acid; pcathac_e,Vanillic acid; vanlac,Vanillic acid; vanlac_e,Gallic acid; gallac,Gallic acid; gallac_e,Cinnamic acid; cinmac,Cinnamic acid; cinmac_e,o-Coumaric acid; coumaco,o-Coumaric acid; coumaco_e,p-Coumaric acid; coumacp,p-Coumaric acid; coumacp_e,Caffeic acid; caffac,Caffeic acid; caffac_e,Chlorogenic acid; chlrac,Chlorogenic acid; chlrac_e,Ferulic acid; ferac,Ferulic acid; ferac_e,Apigenin; apigen,Apigenin; apigen_e,Apigenin-6-C-gluoside; apigen6cgls,Apigenin-6-C-gluoside; apigen6cgls_e,Apigenin-7-O-neohesperidoside; apigen7onshps,Apigenin-7-O-neohesperidoside; apigen7onshps_e,Luteolin; luteol,Luteolin; luteol_e,Kaempferol; kaemf,Kaempferol; kaemf_e,Quercetin; querce,Quercetin; querce_e,Quercetin-3-β-D-glucoside; querce3bdgls,Quercetin-3-β-D-glucoside; querce3bdgls_e,Quercetin-3-O-rutinoside; querce3ortns,Quercetin-3-O-rutinoside; querce3ortns_e,Quercetin-3-β-galactoside; querce3bgls,Quercetin-3-β-galactoside; querce3bgls_e,Isorhamnetin; isormt,Isorhamnetin; isormt_e,Myricetin; myrct,Myricetin; myrct_e,Resvertrol; rsvrtol,Resvertrol; rsvrtol_e,Hesperetin; hespt,Hesperetin; hespt_e,Naringenin; narng,Naringenin; narng_e,Hesperdin; hespd,Hesperdin; hespd_e,Daidzein; daidzn,Daidzein; daidzn_e,Genistein; gnstein,Genistein; gnstein_e,(-)-Epicatechin; epicatec,(-)-Epicatechin; epicatec_e,(-)-Epigallo catechin; epicategc,(-)-Epigallo catechin; epicategc_e,(-)-Epigallo catechin 3-gallate; epicatgc3gal,(-)-Epigallo catechin 3-gallate; epicatgc3gal_e,(+)-Catechin; catec,(+)-Catechin; catec_e,(-)-Gallocatechin gallate; galcatecgal,(-)-Gallocatechin gallate; galcatecgal_e,(-)-Gallocatechin; galcatec,(-)-Gallocatechin; galcatec_e,Syringic acid; syrgac,Syringic acid; syrgac_e,Sinapinic acid; sinpac,Sinapinic acid; sinpac_e,Ellagic acid; ellgac,Ellagic acid; ellgac_e,Raffinose; rafs,Raffinose; rafs_e,Stachyose; stas,Stachyose; stas_e,Verbascose; vers,Verbascose; vers_e,Ajugose; ajgs,Ajugose; ajgs_e,Campesterol; camt,Campesterol; camt_e,Stigmasterol; stgstr,Stigmasterol; stgstr_e,β-Sitosterol; stostrb,β-Sitosterol; stostrb_e,Carotenes; carot,Carotenes; carot_e,Xanthophylls; xantp,Xanthophylls; xantp_e,β-Carotene equivalents; cartbeq,β-Carotene equivalents; cartbeq_e
A001,"Amaranth seed, black",Amaranthus cruentus,A. Moricha guti; H. Ramdana; Kan. Danthu beeja; Kash. Mawal; Mal. Cheera vithu; M. Chengkruk Maru; Mar. Cavali biya; O. Kosala sag manji Dhala; P. Chaulali beej; Tam. Keerai vidai; Tel. Thotakoora ginjalu.,Cereals and Millets,1,vegetarian eggetarian fishetarian veg,1490,0,9.89,0.00,2.78,0.00,1.53E-03,0.00E+00,5.74E+00,0.00E+00,0.00E+00,0.00E+00,7.02E+00,0.00E+00,6.00E+01,0.00E+00,1.46E+01,0.00E+00,1.38E+01,0.00E+00,1.21E-04,0.00E+00,1.25E-02,0.00E+00,7.14E-02,0.00E+00,3.70E-04,0.00E+00,0.00E+00,0.00E+00,3.58E-01,0.00E+00,3.93E-01,0.00E+00,1.42E+00,0.00E+00,1.32E+00,0.00E+00,1.98E-02,0.00E+00,2.80E-05,0.00E+00,3.33E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,0.00E+00,5.87E-05,0.00E+00,1.70E-04,0.00E+00,1.80E-06,0.00E+00,1.28E+00,0.00E+00,3.31E+00,0.00E+00,2.28E+00,0.00E+00,3.31E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,0.00E+00,2.28E+00,0.00E+00,2.09E-02,0.00E+00,2.26E+00,0.00E+00,1.03E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.76E+00,0.00E+00,1.26E+00,0.00E+00,5.67E+01,0.00E+00,5.58E+01,0.00E+00,0.00E+00,0.00E+00,8.80E-01,0.00E+00,4.33E+00,0.00E+00,3.57E+00,0.00E+00,5.94E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-05,0.00E+00,4.00E-05,0.00E+00,4.50E-04,0.00E+00,2.40E-04,0.00E+00,5.00E-04,0.00E+00,1.92E-06,0.00E+00,2.74E-05,0.00E+00,5.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-05,0.00E+00,2.80E-04,0.00E+00,4.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E-06,0.00E+00,0.00E+00,0.00E+00,1.03E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.32E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E-01,0.00E+00,1.23E-03,0.00E+00,5.90E-05,0.00E+00,8.10E-04,0.00E+00,9.33E-03,0.00E+00,1.30E-05,0.00E+00,2.80E-05,0.00E+00,3.25E-01,0.00E+00,5.29E-03,0.00E+00,0.00E+00,0.00E+00,1.60E-05,0.00E+00,3.45E-04,0.00E+00,3.74E-01,0.00E+00,4.33E-01,0.00E+00,1.65E-05,0.00E+00,2.70E-03,0.00E+00,2.66E-03,0.00E+00,1.00E-01,0.00E+00,2.20E-01,0.00E+00,4.60E-01,0.00E+00,1.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E-02,0.00E+00,1.04E+00,0.00E+00,1.55E-01,0.00E+00,3.80E-02,0.00E+00,1.61E-02,0.00E+00,1.21E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+00,0.00E+00,0.00E+00,0.00E+00,2.09E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E-01,0.00E+00,4.11E-01,0.00E+00,7.05E-01,0.00E+00,7.95E-01,0.00E+00,2.71E-01,0.00E+00,2.33E-01,0.00E+00,5.81E-01,0.00E+00,4.41E-01,0.00E+00,2.19E-01,0.00E+00,6.33E-01,0.00E+00,6.22E-01,0.00E+00,1.13E+00,0.00E+00,1.83E+00,0.00E+00,2.35E+00,0.00E+00,1.24E+00,0.00E+00,5.49E-01,0.00E+00,1.14E+00,0.00E+00,4.16E-01,0.00E+00,2.26E-01,0.00E+00,3.74E-02,0.00E+00,1.88E-01,0.00E+00,0.00E+00,0.00E+00,8.64E-03,0.00E+00,1.50E-04,0.00E+00,4.58E-02,0.00E+00,7.55E-02,0.00E+00,1.47E-03,0.00E+00,0.00E+00,0.00E+00,1.28E-03,0.00E+00,0.00E+00,0.00E+00,2.10E-04,0.00E+00,6.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-05,0.00E+00,3.00E-05,0.00E+00,2.10E-04,0.00E+00,2.13E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E-03,0.00E+00,8.24E-03,0.00E+00,6.14E-02,0.00E+00,0.00E+00,0.00E+00,1.03E-05,0.00E+00,0.00E+00,0.00E+00
A002,"Amaranth seed, pale brown",Amaranthus cruentus,A. Moricha guti; G. Rajagaro; H. Ramdana; Kan. Danthu beeja; Kash. Mawal; Mal. Cheera vithu; M. Chengkruk Maru; Mar. Cavali biya; O. Kosala sag maji kale; P. Chaulali beej; Tam. Keerai vidai; Tel. Thotakoora ginjalu.,Cereals and Millets,6,vegetarian eggetarian fishetarian veg,1489,10,9.20,0.40,3.05,0.30,1.44E-03,1.55E-04,5.56E+00,3.30E-01,0.00E+00,0.00E+00,7.47E+00,9.00E-02,6.15E+01,6.00E-01,1.33E+01,3.40E-01,1.27E+01,1.25E+00,5.97E-05,3.09E-06,1.18E-02,2.48E-03,7.02E-02,2.01E-03,3.10E-04,1.10E-04,0.00E+00,0.00E+00,3.41E-01,5.25E-02,3.41E-01,1.39E-02,1.28E+00,2.10E-01,1.26E+00,1.17E-01,1.58E-02,1.58E-03,8.00E-06,8.00E-06,2.75E-03,4.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-03,1.20E-04,0.00E+00,0.00E+00,5.40E-05,3.38E-06,1.50E-04,3.00E-05,2.50E-06,8.70E-07,1.14E+00,7.05E-02,3.31E+00,1.98E-01,2.27E+00,1.32E-01,3.31E+00,1.98E-01,0.00E+00,0.00E+00,1.04E+00,6.58E-02,2.27E+00,1.32E-01,4.30E-02,2.70E-03,2.22E+00,1.29E-01,1.04E+00,6.59E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.80E+00,1.70E-01,1.67E+00,2.10E-01,6.01E+01,1.30E+00,5.93E+01,1.31E+00,0.00E+00,0.00E+00,8.00E-01,7.00E-02,4.11E+00,2.88E-01,3.18E+00,2.92E-01,5.47E+00,6.67E-01,0.00E+00,0.00E+00,4.00E-05,7.00E-06,4.00E-05,7.00E-06,5.20E-04,5.00E-05,2.80E-04,3.00E-05,3.30E-04,2.30E-05,1.87E-06,2.40E-07,2.47E-05,3.21E-06,5.40E-05,3.38E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-05,0.00E+00,2.20E-04,1.00E-04,3.00E-05,1.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-06,8.70E-07,0.00E+00,0.00E+00,4.11E-06,1.16E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E-03,4.70E-04,0.00E+00,0.00E+00,1.00E-06,0.00E+00,1.62E-01,1.57E-02,9.20E-05,4.50E-05,2.10E-05,5.00E-06,5.60E-04,9.00E-05,8.02E-03,9.30E-04,1.80E-05,1.20E-05,8.00E-06,8.00E-06,2.70E-01,3.32E-02,4.44E-03,2.70E-04,0.00E+00,0.00E+00,4.90E-05,1.40E-05,4.80E-05,1.70E-05,4.12E-01,2.20E-02,4.13E-01,4.59E-02,2.14E-05,6.15E-06,2.81E-03,2.20E-04,2.52E-03,2.00E-04,1.00E-01,1.00E-02,2.20E-01,4.00E-02,4.80E-01,4.00E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-02,1.35E-03,8.91E-01,5.45E-02,1.72E-01,1.41E-02,3.60E-02,2.68E-03,1.56E-02,1.31E-03,1.35E-02,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,6.43E-02,0.00E+00,0.00E+00,1.27E-02,1.56E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+00,1.29E-01,0.00E+00,0.00E+00,4.30E-02,2.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E-01,6.64E-02,3.78E-01,5.31E-03,6.56E-01,2.26E-02,7.30E-01,4.64E-02,2.59E-01,1.59E-02,2.00E-01,1.99E-02,6.30E-01,5.44E-02,3.97E-01,2.79E-02,2.24E-01,1.33E-02,5.71E-01,3.58E-02,5.08E-01,8.49E-02,9.57E-01,1.21E-01,1.69E+00,2.99E-01,2.31E+00,2.23E-01,1.10E+00,4.64E-02,5.08E-01,5.97E-02,9.65E-01,6.10E-02,4.11E-01,4.51E-02,2.09E-01,4.97E-02,3.23E-02,1.46E-03,1.77E-01,4.98E-02,1.40E-04,2.00E-05,7.93E-03,4.50E-04,1.40E-04,2.00E-05,4.72E-02,1.64E-03,7.51E-02,5.70E-04,1.89E-03,1.30E-04,0.00E+00,0.00E+00,1.23E-03,5.00E-05,0.00E+00,0.00E+00,2.60E-04,3.00E-05,4.00E-05,2.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-05,3.00E-05,3.00E-05,2.00E-05,1.00E-04,5.00E-05,5.90E-04,7.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-03,1.50E-04,8.51E-03,3.70E-04,6.02E-02,1.49E-03,0.00E+00,0.00E+00,4.11E-06,1.16E-06,0.00E+00,0.00E+00
