code;name;address;lat;lng
IE GY 0078 EC;Killary Fjord Shellfish Ltd;Bunowen, Leenane, Galway;53.5958058;-9.6942245
IE GY 0082 EC;Four Leaf Clover;67 Henry Street, Galway;53.1908135;-9.3270496
IE GY 0089 EC;Chef's Choice Fish Company TA Marys Fish Galway;Unit 11A, Ballybrit Industrial Estate, Galway;53.2894517;-9.0033001
IE GY 0091 EC;Huitre Du Connemara Ltd T/A DK Connemara Oysters;Ballinakill Bay, Dawros, Letterfrank, Galway;53.1908135;-9.3270496
IE GY 0093 EC;Gary Creaven Fish Sales;Menlo, Galway;53.3023542;-9.0735612
IE GY 0094 EC;Oliver Seoighe;An Fhormna, Inish Oirr, Aran Islands, Galway;53.120419850000005;-9.705683174303244
IE GY 0096 EC;Dooncastle Oysters;Doon, Claddaghduff, Galway;53.544444;-10.141667
IE GY 0099 EC;Iasc Inis Mor T/A Aran Islands Seafood Ltd;Killeany, Kilronan, Aran Islands, Galway;53.120419850000005;-9.705683174303244
IE GY 0100 EC;Claddagh Oysters;18 Clifden Glen, Clifden, Galway;53.4875287;-9.98619
IE GY 0101 EC;Comharchumann Sliogeisc Chonamara Teo T/A Bia Mara;Ruisin na Mainich, Carna, Co. Gallimh H91 Y295, Galway;53.1908135;-9.3270496
IE GY 0102 EC;Connemara Fisheries;Pairc Ghno Chorr na Mona, Galway;53.1908135;-9.3270496
IE KY 0002 EC;Iasc Uí Mathuna;Ballyhea, An Daingean, Kerry;52.1407781;-10.2687161
IE KY 0004 EC;Glenbeigh Shellfish Limited;Keelnabrack Lower, Glenbeigh, Kerry;52.0560543;-9.9394238
IE KY 0006 EC;Star Seafoods Ltd;Dauros, Kenmare, Kerry;51.882545199999996;-9.586105058032954
IE KY 0008 EC;De Brun Iasc Teo;Baile na Buaile, An Daingean, Kerry;52.1407781;-10.2687161
IE KY 0012 EC;Spillane Seafoods Ltd;Lackabane, Killarney, Kerry;52.0717436;-9.5623136
IE KY 0017 EC;Kerry Fish (Irl) Ltd;Renard Point, Caherciveen, Kerry;52.14533445;-9.517401092833236
IE KY 0018 EC;O'Cathain Iasc Teo;The Quay, An Daingean, Kerry;52.1407781;-10.2687161
IE KY 0024 EC;Daly's Seafoods Limited;Kimego, Caherciveen, Kerry;52.14533445;-9.517401092833236
IE KY 0028 EC;Kenmare Bay Seafoods;Tuosist, Kenmare, Kerry;51.8043717;-9.7557158
IE KY 0035 EC;Gulfstream Fish Products Ltd;Gortamullen Business Park, Kenmare, Kerry;51.882545199999996;-9.586105058032954
IE KY 0036 EC;Realt na Mara Shellfish Ltd;Cromane Lower, Killorglin, Kerry;52.1061973;-9.7867881
IE KY 0037 EC;KRD Fishery Smokehouse;The Fishery, Killorglin, Kerry;52.1061973;-9.7867881
IE KY 0040 EC;Sheehy's Fish Ltd;Lispole, Dingle, Kerry;52.1407781;-10.2687161
IE KY 0038 EC;Ardcost Oysters Ltd;Ardcost, Portmagee, Co. Kerry. V23 YD92, Kerry;51.8857163;-10.3660444
IE KK 0001 EC;Goatsbridge Fish Processors Ltd;Jerpoint, Thomastown, Kilkenny;52.5294402;-7.1394934
IE KK 0003 EC;Fishman's Market;Unit 16B, 16 Hebron Business Park, Kilkenny;52.5687098;-7.188983092181514
IE LK 0004 EC;Scibeen Foods Ltd;Abington, Murroe, Limerick;52.6494667;-8.3995896
IE LO 0001 EC;Dundalk Bay Seafoods;Drogheda Road, Clogherhead, Louth;53.7917202;-6.2390693
IE LO 0002 EC;Seafood Processors Limited T/A Morgans Fine Fish;Ardaghy, Omeath, Louth;54.086944;-6.261667
IE LO 0005 EC;Coastguard Seafoods Ltd;Harbour Road, Annagassan, Louth;53.8825341;-6.3432698
IE LO 0006 EC;Kirwan Fish Merchants;Strand Street, Clogherhead, Louth;53.7902306;-6.2358455
IE LO 0009 EC;Clogherhead Fishermans Co-op;Port Oriel, Clogherhead, Louth;53.798615100000006;-6.221559336414849
IE LO 0011 EC;Dunany Crab;Port Oriel, Clogherhead, Louth;53.798615100000006;-6.221559336414849
IE LO 0012 EC;Cooley Oysters Ltd;Muchgrange, Greenore, Louth;54.0326495;-6.1334035
IE LO 0014 EC;Carlingford Oyster Company Ltd;Mullatee, Carlingford, Louth;54.0410801;-6.1865063
IE LO 0040 EC;Dunnes Fish;Unit 2 Port Oriel, Clogherhead, Louth;53.7917202;-6.2390693
IE LO 0041 EC;Long and Bright Seafood Ltd;34/1 Quay St, Dundalk, Louth;54.0071458;-6.3841434
IE LO 0044 EC;Ocean Dragon Ltd;Port Oriel, Clogherhead, Louth;53.798615100000006;-6.221559336414849
IE LO 0047 EC;James Kirwan & Sons Ltd T/A Eastcoast Seafood ;Old Redsail Factory, Port Oriel, Clogherhead, Louth;53.798615100000006;-6.221559336414849
IE LO 0052 EC;DC Lambay Ltd;Summer Hill, Louth Village, Dundalk, Louth;54.0046033;-6.4008879
IE MO 0004 EC;Connemara Seafoods Frozen ULC;Kilmeena, Westport, Mayo;53.8000645;-9.520218
IE MO 0009 EC;Clarke Fish Exports Ltd;O'Rahilly & Connolly Streets, Ballina, Mayo;54.1127004;-9.1560847
IE MO 0011 EC;Keem Bay Seafood's Ltd;Pollagh, Keel, Achill Island, Mayo;53.9521577;-10.009389358743926
IE MO 0022 EC;Carr & Sons Seafoods Ltd;The Pier, Killala, Mayo;54.209310650000006;-9.229289594651897
IE MO 0026 EC;Ireland West Seafare;The Pier, Killala, Ballina, Mayo;54.1264257;-9.1618496
IE MO 0028 EC;Joe Garvin Fish Sales;3 Nephin View, Ardagh, Ballina, Mayo;54.1143359;-9.1532099
IE MO 0029 EC;Padraic Gannon T/A Croagh Patrick Seafoods;Roslaher, Newport, Mayo;53.8848021;-9.5466736
IE MO 0053 EC;Tony McGrath Fish;Ballyglass, Belmullet/td>, Mayo;53.9087056;-9.298304863654256
IE MO 0036 EC;Dooriel Fisheries Ltd;Dooriel, Ballycroy, Westport, Mayo;53.8000645;-9.520218
IE MO 0037 EC;West Coast Crab Sales Ltd;Ballyglass, Belmullet, Mayo;54.2258552;-9.992281125968109
IE MO 0038 EC;Connemara Seafoods ULC;Kilmeena, Westport, Mayo;53.8000645;-9.520218
IE MO 0039 EC;Roscahil Seafoods;Kilmeena, Wesport, Mayo;53.9087056;-9.298304863654256
IE MH 0001 EC;Nicholas Lynch Ltd;13 Ashbourne Manufacturing Park, Ashbourne, Meath;53.5116146;-6.3981743
IE MN 0004 EC;Bio - Marine Ingredients Ireland Ltd;Unit 9, Lough Egish, Castleblaney, Monaghan;54.113907350000005;-6.732842472960632
IE SL 0001 EC;Mullaghmore Sea Farm;Mullaghmore, Sligo;54.4663889;-8.448611
IE SL 0002 EC;Green Isle Brands Ltd;Gurteen, Sligo;53.992778;-8.510833
IE SL 0003 EC;Wild Atlantic Shellfish Ltd.;Old Farm Buildings, Lissadell, Sligo;54.19298605;-8.7305426729522
IE WF 0003 EC;Woodstown Bay Shellfish Ltd;The Harbour, Dunmore East, Waterford;52.1488395;-6.9947314
IE WF 0016 EC;Meitheal Tra Na Rinne Teo;Mota, An Rinn, Dungarbhan, Waterford;52.1509131;-7.657798180652727
IE WF 0022 EC;Billy Burke Fish and Poultry;50 Ballybricken, Waterford;52.1509131;-7.657798180652727
IE WF 0023 EC;Dungarvan Shellfish Ltd T/A Harty's Oysters;Hillcrest, Ring, Dungarvan, Waterford;52.0897488;-7.6210306
IE WF 0026 EC;Hartley's Seafood's;Annestown, Waterford;52.1406807;-7.2748236
IE WF 0028 EC;Glorious Sushi;Unit 10, Seapoint Business Park, Riverstown, Tramore, Waterford;52.1685717;-7.1432946
IE WF 0033 EC;Copper Coast Shellfish Ltd;Knockmahon, Bunmahon, Waterford;52.1436261;-7.360787326084646
IE WF 0035 EC;Dollar Bay Clams;Ballymaclode, Half- way House, Waterford;52.1509131;-7.657798180652727
IE WF 0036 EC;The Lemon Drop;1 Broad Street, Tramore, X91 XN36, Waterford;52.1613462;-7.1512763
IE WX 0003 EC;Meylers Fish Merchants;Common Quay St, The Bullring, Wexford;52.3398541;-6.4623465
IE WX 0016 EC;Atlantis Seafoods Wexford Ltd;Unit F / F1, Kerlogue Industrial Estate, Rosslare Road, Wexford;52.46018745;-6.606515459159162
IE WX 0017 EC;Saltees Fish;Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0023 EC;Paul King;Kilchile, Arthurstown, New Ross, Wexford;52.236696;-6.9456861
IE WX 0025 EC;Harvest Moon Fish Sales;Processing Unit, Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0026 EC;Kingfisher Fresh Ltd;Kerlogue Industrial Estate, Rosslare Road, Wexford;52.46018745;-6.606515459159162
IE WX 0028 EC;Tuskar Seafoods;Neamstown, Kilmore Quay, Wexford;52.1729654;-6.5890655
IE WX 0031 EC;Fish Ahoy;Arthurstown, New Ross, Wexford;52.236696;-6.9456861
IE WX 0032 EC;Rosslare Crab;5 Ard na Mara, Rosslare Harbour, Wexford;52.2502437;-6.3459703
IE WX 0033 EC;Ennis Shellfish Ltd;Rathroe, Kilbride, Duncannon, New Ross, Wexford;52.2209429;-6.936583272571242
IE WX 0035 EC;Hook Head Crab;Bealistown, Ballycullane, New Ross, Wexford;52.2833891;-6.839726
