# we use this file to match Systeme U categories (with 3 levels: "category1 - category2 - category3") to OFF categories
# if we don't have a match, we check if category3, category2 or category 1 exist in the OFF taxonomy

# categories with no match:

categories with no mapping to OFF categories:
Boissons sans alcool - Thés et chocolats en poudre - Poudres chocolatées	5
Surgelés - Plats cuisinés - Plats cuisinés à partager	5
Charcuterie, traiteur - Apéritif - Cake, pain surprise et préfou	5
Boissons sans alcool - Jus de fruits et de légumes - Jus d'agrumes	5
Bières, vins, alcools - Vins rosés - Rhône	5
Surgelés - Pommes de terre et frites - Potatoes, rostis, autres	5
Epicerie sucrée - Biscuits - Biscuits petit déjeuner	5
Pains, Viennoiseries et Pâtisseries - Pains de mie, pains pré-emballés - Pains précuits ou à cuire	5
Bières, vins, alcools - Vins rouges - Loire	5
Bio - Boissons bio - Lait	5
Epicerie salée - Soupes et croûtons - Croûtons	5
Bières, vins, alcools - Apéritifs et Spiritueux - Punchs et cocktails	5
Bières, vins, alcools - Apéritifs et Spiritueux - Vodka, Gin, Tequila et assimilés5
Nutrition et régimes alimentaires - Végétal - Aides culinaires végétales	5
Produits frais - Beurres, crèmes et oeufs - Sauces et Chantilly	5
Epicerie sucrée - Tablettes et chocolat - Confiseries chocolatées	5
Fruits et Légumes - Légumes - Choux, Brocolis	5
Epicerie sucrée - Tablettes et chocolat - Truffes, marrons glacés, pâtes de fruits et nougats	5
Produits frais - Pâte à tarte et autre pâte - Pâte feuilletée	5
Fruits et Légumes - Légumes - Ail, Oignons, Echalotes	5
Epicerie sucrée - Tablettes et chocolat - Tablette de chocolat blanc	4
Epicerie sucrée - Compotes et desserts - Crèmes dessert, riz au lait	4
Boissons sans alcool - Jus de fruits et de légumes - Jus de fruits exotiques	4
Surgelés - Pommes de terre et frites - Noisettes, dauphines, duchesses	4
Bières, vins, alcools - Vins rosés - Loire	4
Boissons sans alcool - Laits et boissons végétales - Laits concentrés et en poudre4
Produits frais - Beurres, crèmes et oeufs - Margarines et matières grasses	4
Pains, Viennoiseries et Pâtisseries - Pains de mie, pains pré-emballés - Canapés et toasts	4
Bio - Produits frais bio - Oeufs	4
Bières, vins, alcools - Vins blancs - Bourgogne - Beaujolais	4
Nutrition et régimes alimentaires - Minceur et sport - Minceur et sport	4
Bio - Epicerie sucrée bio - Cafés et poudres chocolatées	4
Surgelés - Apéritifs, entrées et snacks - Coquilles et escargots	4
Bières, vins, alcools - Apéritifs et Spiritueux - Apéritifs sans alcool	4
Surgelés - Glaces et sorbets - Les minis	4
Epicerie salée - Apéritifs et chips - Amandes, noisettes et mélanges	4
Produits frais - Fromages à cuisiner, apéritifs et râpés - Fromages enfant et portions individuelles	4
Bières, vins, alcools - Apéritifs et Spiritueux - Pastis et anisés	4
Epicerie sucrée - Tablettes et chocolat - Barres chocolatées	4
Surgelés - Pommes de terre et frites - Pommes rissolées, sautées	4
Produits frais - Desserts et compotes - Desserts enfants	4
Bières, vins, alcools - Vins blancs - Loire	4
Charcuterie, traiteur - Sandwich et repas express - Salade repas	4
Surgelés - Glaces et sorbets - Pots, mini-pots	4
Epicerie sucrée - Gâteaux moelleux - Brownies, pain d'épices	3
Boissons sans alcool - Laits et boissons végétales - Laits entiers	3
Charcuterie, traiteur - Salade et entrée - Salade repas	3
Epicerie sucrée - Viennoiseries - Brioches tranchées	3
Pains, Viennoiseries et Pâtisseries - Viennoiseries et brioches - Pains au chocolat, croissants, feuilletés	3
Surgelés - Pommes de terre et frites - Frites pour friteuse	3
Pains, Viennoiseries et Pâtisseries - Viennoiseries et brioches - Pancakes, beignets et muffins	3
Epicerie salée - Produits du monde - Epicerie italienne	3
Produits frais - Pâte à tarte et autre pâte - Autres pâtes	3
Viandes, poissons - Traiteur de la mer - Panés	3
Univers bébé - Laits et petit déjeuner - Laits de croissance	3
Epicerie sucrée - Gâteaux moelleux - Marbrés, quatre-quarts, cakes	3
Bières, vins, alcools - Champagnes et effervescents - Mousseux	3
Boissons sans alcool - Jus de fruits et de légumes - Jus de légumes	3
Epicerie salée - Pâtes, riz, purées, féculents - Purées, polentas	3
Boissons sans alcool - Sirops et concentrés - Concentrés	3
Surgelés - Pizzas, quiches et tartes - Pizzas pâte épaisse	3
Produits frais - Pâte à tarte et autre pâte - Pâte à pizza	3
Charcuterie, traiteur - Apéritif - Charcuterie apéritive	3
Produits frais - Pâte à tarte et autre pâte - Pâte brisée	3
Viandes, poissons - Traiteur de la mer - Sushis	3
Epicerie salée - Apéritifs et chips - Assortiment	3
Univers bébé - Laits et petit déjeuner - Céréales	3
Produits frais - Fromages à déguster - Fromages à la coupe	2
Bières, vins, alcools - Bières, cidres - Blondes en boîte	2
Surgelés - Glaces et sorbets - Barres et bouchées glacées	2
Pains, Viennoiseries et Pâtisseries - Gâteaux moelleux et biscuiterie - Biscuiterie2
Boissons sans alcool - Laits et boissons végétales - Laits aromatisés	2
Boissons sans alcool - Laits et boissons végétales - Laits frais	2
Viandes, poissons - Volaille - Chapon, poularde, oie	2
Bières, vins, alcools - Vins blancs - Rhône	2
Fruits et Légumes - Fruits - Bananes, Kiwis, Fruits exotiques	2
Boissons sans alcool - Laits et boissons végétales - Laits facile à digérer, écrémés	2
Fruits et Légumes - Légumes - Légumes apéritifs	2
Bières, vins, alcools - Vins de cuisine - Vins de cuisine	2
Boissons sans alcool - Eaux - Eaux gazeuses	2
Fruits et Légumes - Légumes - Courgettes, Aubergines, Poivrons	2
Univers bébé - Desserts, goûters - Biscuits, jus	2
Bières, vins, alcools - Champagnes et effervescents - Effervescents étrangers	2
Epicerie salée - Céréales, légumes secs - Sachets micro ondables	1
Fruits et Légumes - Légumes - Poireaux, Céleris, Navets	1
Bières, vins, alcools - Vins rouges - VSIG (Vins sans indication géographique)	1
Fruits et Légumes - Légumes - Tomates, Concombres, Radis	1
Bières, vins, alcools - Vins blancs - VSIG (Vins sans indication géographique)	1
Bières, vins, alcools - Vins rouges - Alsace - Jura - Savoie	1
Bières, vins, alcools - Vins rosés - VSIG (Vins sans indication géographique)	1
Viandes, poissons - Préparé sur place par nos poissonniers - Crevettes, coquillages et crustacés	1
Epicerie sucrée - Boissons chaudes - Café soluble et chicorée	1
Bio - Epicerie salée bio - Plats cuisinés, galettes et tofus	1
Fruits et Légumes - Légumes - Légumes bio	1
Bières, vins, alcools - Vins rosés - Vins étrangers	1
Epicerie salée - Terrines - Conserves de viande	1
Bières, vins, alcools - Vins rouges - Vins étrangers	1



# top categories before 2025

Epicerie salée - Assaisonnement - Epices, herbes        94	fr:Epicerie		
Produits frais - Volaille - Poulet      79	fr:Poulets		
Produits frais - Boucherie - Boeuf      74	fr:Boeuf		
Epicerie sucrée - Boissons chaudes - Café moulu et en grains    71	fr:Cafés		
Epicerie salée - Grignotage salé - Biscuits salés       68	fr:Biscuits apéritifs		
Produits frais - Desserts, yaourts, compotes - Desserts gourmands       61	fr:Desserts		
Boissons sans alcool - Sirops et Boissons concentrées - Sirops et Concentrés   55			
Epicerie sucrée - Desserts - Compotes   51	fr:Compotes		
Produits frais - Traiteur - Entrées, apéritif, snack    49			
Produits frais - Traiteur - Salades     46	fr:Salades		
Surgelés - Surgelés salés - Légumes natures     45	fr:Légumes surgelés	fr:Surgelé	
Epicerie sucrée - Confiture, miel, pâte à tartiner - Confitures, gelées, marmelades     44			
Surgelés - Surgelés salés - Plats cuisinés      44	fr:Plats préparés surgelés	fr:Surgelé	
Produits frais - Poissonnerie - Poissons fumés  43	fr:Poissons fumés		
Boulangerie, viennoiserie - Pâtisserie - Pâtisserie individuelle        40	fr:Patisseries		
Epicerie salée - Pâtes, riz, purée, chips - Pâtes classiques    39	fr:Pâtes sèches		
Epicerie salée - Sauces, condiments - Sauces chaudes pour riz et pâtes  38	fr:Sauces		
Epicerie salée - Conserves - Légumes verts      38	fr:Légumes en conserve		
Produits frais - Traiteur - Plats cuisinés      37	fr:Plats préparés		
Surgelés - Surgelés salés - Légumes cuisinés, purées    37		fr:Surgelé	
Epicerie salée - Soupes - Liquides      37	fr:Soupes		
Produits frais - Charcuterie - Saucisses, andouilles, boudins   35	fr:Charcuteries		
Produits frais - Traiteur - Pizza, quiche, tarte, crêpes, galettes      35			
Produits frais - Boucherie - Veau       34	fr:Viandes de veau		
Produits frais - Fromages - Gruyère, comté, gouda et autres     34	fr:Fromages		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Jus de fruits frais33	fr:Jus et nectars de fruits		
Produits frais - Charcuterie - Jambons cuits    33	fr:Jambons blancs		
Bio, diététique, équitable - Diététique - Sans gluten   33			fr:Sans gluten
Boissons sans alcool - Jus de fruits, nectars, concentrés - Multifruits 32	fr:Boissons aux fruits		
Surgelés - Surgelés salés - Poissons natures et panés   31	fr:Poissons surgelés	fr:Surgelé	
Produits frais - Charcuterie - Lardons, poitrine, graisse à cuire       31	fr:Charcuterie		
Epicerie salée - Sauces, condiments - Moutarde, mayonnaise      31	fr:Sauces		
Boissons sans alcool - Boissons au thé, aux fruits, enfants - Boissons aux fruits       31	fr:Boissons aux fruits		
Epicerie sucrée - Bonbons - Bonbons, sucettes   30	fr:Sucettes		
Epicerie sucrée - Aide culinaire sucrée - Nappage, coulis, décors       30	fr:Aides culinaires, fr:Aides culinaires sucrées		
Produits frais - Traiteur - Pâtes fraiches, quenelles   30	fr:Traiteur		
Epicerie salée - Plats cuisinés - Barquettes micro ondables     30	fr:Plats préparés à réchauffer au micro-ondes		
Epicerie salée - Conserves - Légumes froids     30	fr:Légumes en conserve		
Epicerie sucrée - Biscottes, pain grillé - Biscottes, pain grillé       29	fr:Pains		
Produits frais - Boucherie - Saucisserie        29	fr:Saucisses		
Epicerie salée - Assaisonnement - Autres aides culinaires       29	fr:Assaisonnements		
Epicerie salée - Sauces, condiments - Ketchup et autres sauces froides  28	fr:Sauces		
Epicerie sucrée - Boissons chaudes - Thé        27	fr:Thé		
Produits frais - Légumes - Salades      27	fr:Salades		
Epicerie sucrée - Biscuits - Fins, assortiments 26	fr:Biscuits		
Produits frais - Traiteur - Sandwichs   26	fr:Sandwichs		
Epicerie sucrée - Biscuits - Biscuits chocolatés        26	fr:Biscuits au chocolat		
Epicerie salée - Produits du monde - Asiatique  26	fr:Produits asiatiques		
Epicerie sucrée - Biscuits - Biscuits secs      26	fr:Biscuits		
Epicerie sucrée - Chocolat - Tablette chocolat noir     25	fr:Chocolats noirs		
Epicerie salée - Conserves - Thon       25	fr:Thons en conserve		
Boissons sans alcool - Eaux - Eaux plates natures       24	fr:Eaux		
Epicerie salée - Grignotage salé - Chips        24	fr:Chips		
Epicerie salée - Assaisonnement - Huile 24	fr:Huiles		
Vins, bières, alcools - Fontaines à vin - IGP (Indication Géographique Protégée)24	fr:Vins		
Epicerie sucrée - Desserts - Préparation pour desserts  24	fr:Préparations pour desserts		
Bio, diététique, équitable - Goûters, chocolats, grignotages - Biscuits, Goûters24	fr:Biscuits		
Produits frais - Volaille - Canard      23	fr:Canards		
Surgelés - Surgelés salés - Entrées, coquilles, feuilletés, crêpes      23	fr:Entrées et snacks surgelés	fr:Surgelé	
Produits frais - Desserts, yaourts, compotes - Yaourts natures, fromages blancs23			
Epicerie salée - Conserves - Légumes à cuisiner 23	fr:Légumes en conserve		
Produits frais - Desserts, yaourts, compotes - Compotes 23	fr:Compotes		
Epicerie salée - Pâtes, riz, purée, chips - Riz 23	fr:Riz		
Produits frais - Boucherie - Porc       23	fr:Porc		
Produits frais - Fromages - Cuisine, salades    22	fr:Fromages		
Epicerie salée - Assaisonnement - Vinaigre et jus de citron     22	fr:Assaisonnements		
Vins, bières, alcools - Vins effervescents - Vins mousseux et pétillants       22	fr:Vins effervescents		
Epicerie salée - Plats cuisinés - Recettes traditionnelles      22	fr:Plats préparés		
Produits frais - Beurres, crèmes, matières grasses - Beurres    22	fr:Beurres		
Epicerie sucrée - Céréales - Muesli     22	fr:Mueslis		
Surgelés - Surgelés sucrés - Glaces bac 22	fr:Glaces et sorbets	fr:Surgelé	
Produits frais - Fromages - Fromages du terroir 22	fr:Fromages		
Epicerie salée - Pâtes, riz, purée, chips - Pâtes spécialités   22			
Produits frais - Volaille - Cordons bleus, nuggets, bouchées au poulet  21	fr:Poulets panés		
Produits frais - Desserts, yaourts, compotes - Bien-être, soja  21			
Produits frais - Charcuterie - Saucissons secs, chorizos entiers        21	fr:Charcuterie		
Bébé - Desserts, goûters - Pots fruits et compotes      21	fr:Desserts au fruit pour bébé		
Epicerie sucrée - Desserts - Fruits au sirop    21	fr:Fruits au sirop		
Epicerie salée - Conserves - Légumes féculents  21	fr:Légumes en conserve		
Surgelés - Surgelés salés - Pizzas      21	fr:Pizzas surgelées	fr:Surgelé	
Bio, diététique, équitable - Boissons - Jus et sirops   21	fr:Boissons sucrées		
Produits frais - Charcuterie - Jambons crus, secs       20	fr:Jambons crus		
Produits frais - Boucherie - Steak haché        20	fr:Steaks hachés de bœuf frais		
Bio, diététique, équitable - Fruits - Pommes    20	fr:Pommes		
Boissons sans alcool - Boissons au thé, aux fruits, enfants - Boissons au thé  20	fr:Thés glacés		
Produits frais - Desserts, yaourts, compotes - Yaourts gourmands        20	fr:Yaourts		
Bébé - Repas - Petits pots et bols légumes, viande, poisson     19	fr:Petits pots pour bébé		
Produits frais - Fruits - Oranges, clémentines  19	fr:Fruits		
Epicerie salée - Terrines - Terrines    19	fr:Terrines		
Produits frais - Volaille - Dinde       19	fr:Dinde		
Epicerie salée - Sauces, condiments - Sauces chaudes à napper, à cuisiner, déshydratées 19			
Surgelés - Surgelés salés - Mollusques et crustacés     19	fr:Poissons surgelés	fr:Surgelé	
Bio, diététique, équitable - Produits frais - Desserts, Yaourts, Compotes      19			
Boissons sans alcool - Eaux - Eaux aromatisées  19	fr:Eaux aromatisées		
Surgelés - Surgelés salés - Pommes de terre, frites     19	fr:Pommes de terre préfrites surgelées	fr:Surgelé	
Bio, diététique, équitable - Diététique - Diététique sportive   18			
Epicerie sucrée - Boissons chaudes - Décaféiné, cappuccino et spécialités      18			
Produits frais - Fromages - Chèvres, brebis     18	fr:Fromages		
Produits frais - Charcuterie - Charcuterie tranchée, saucissons cuits   18	fr:Saucissons		
Produits frais - Charcuterie - Pâtés, rillettes 18	fr:Charcuterie		
Surgelés - Surgelés sucrés - Cônes      17	fr:Cônes	fr:Surgelé	
Surgelés - Surgelés salés - Apéritifs   17	fr:Apéritif	fr:Surgelé	
Bébé - Repas - Assiettes et sachets     17	fr:Aliments pour bébé		
Produits frais - Fromages - Raclette, tartiflette, fondue       17	fr:Fromages		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Orange      16	fr:Boissons à l’orange		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Aides à la cuisine      16			
Epicerie sucrée - Biscuits - Goûters fourrés    16	fr:Goûters fourrés, fr:Biscuits		
Surgelés - Surgelés salés - Viandes brutes, hachées, panées     16		fr:Surgelé	
Produits frais - Charcuterie - Charcuterie de volaille  16	fr:Charcuterie de volaille		
Produits frais - Fromages - Camemberts, coulommiers, bries      16	fr:Fromages		
Epicerie sucrée - Aide culinaire sucrée - Fruits secs, aide pâtissière  16			
Produits frais - Boucherie - Marinée, cuisinée  15			
Epicerie salée - Assaisonnement - Sel, poivre   15	fr:Assaisonnements		
Epicerie sucrée - Chocolat - Tablette chocolat lait     15	fr:Chocolats au lait		
Epicerie salée - Grignotage salé - Cacahuètes   15	fr:Cacahuètes salées		
Surgelés - Surgelés sucrés - Glaces enfants     15		fr:Surgelé	
Surgelés - Surgelés sucrés - Bâtonnets  15	fr:Bâtonnets	fr:Surgelé	
Vins, bières, alcools - Bières, cidres - Cidres 15	fr:Cidres		
Epicerie salée - Produits du monde - Tex mex    14			
Epicerie salée - Céréales, légumes secs - Légumes secs  14	fr:Légumes secs		
Produits frais - Desserts, yaourts, compotes - Allégés  14			
Epicerie sucrée - Bonbons - Menthe, santé, réglisse     14			
Epicerie salée - Conserves - Légumes cuisinés   14	fr:Légumes cuisinés		
Surgelés - Surgelés sucrés - Boulangerie-pâtisserie individuelle        14	fr:Viennoiseries surgelées	fr:Surgelé	
Produits frais - Traiteur - Pâtes à tartes, pâtes à gateaux, desserts   14			
Produits frais - Traiteur - Produits bio, à base végétale et de soja    14			
Produits frais - Volaille - Produits festifs    14	fr:Volaille		
Produits frais - Fromages - Râpés gruyère, comté, parmesan      14	fr:Fromages rapés		
Epicerie salée - Assaisonnement - Vinaigrette   14	fr:Vinaigrettes		
Epicerie salée - Céréales, légumes secs - Autres féculents      14	fr:Féculents		
Epicerie sucrée - Gâteaux moelleux - Format individuel  13	fr:Gâteaux		
Epicerie sucrée - Confiture, miel, pâte à tartiner - Miels, sirops d'érable    13			
Epicerie salée - Conserves - Sardine    13	fr:Sardines en conserve		
Produits frais - Desserts, yaourts, compotes - Enfants et petits suisses       13			
Epicerie salée - Sauces, condiments - Cornichons et légumes vinaigrés   13	fr:Condiments		
Epicerie sucrée - Gâteaux moelleux - Format à partager  13			
Boissons sans alcool - Boissons gazeuses - Limonades, tonics et limes   13	fr:Boissons gazeuses		
Produits frais - Poissonnerie - Apéritifs, Entrées      13			
Produits frais - Traiteur - Asiatique, exotique 13			
Bébé - Repas - Petits pots et bols légumes      13	fr:Aliments pour bébé		
Epicerie sucrée - Céréales - Enfants chocolatées        13			
Epicerie sucrée - Sucre, farine - Farine        12	fr:Farine		
Bio, diététique, équitable - Conserves, potages, tartinables - Conserves de légumes     12	fr:Conserves de légumes		
Epicerie sucrée - Biscuits - Boudoirs, Cuillers, Accompagnement 12			
Boissons sans alcool - Jus de fruits, nectars, concentrés - Nectars gourmands et smoothies      12	fr:Boissons aux fruits		
Produits frais - Beurres, crèmes, matières grasses - Crèmes U.H.T, crèmes fouettées     12			
Produits frais - Poissonnerie - Poissons panés et cuisinés      12	fr:Plats préparés à base de poisson		
Produits frais - Légumes - Pommes de terre      12	fr:Pommes de terre		
Produits frais - Fruits - Fruits séchés 12	fr:Fruits séchés		
Boulangerie, viennoiserie - Pains pré-emballés - Pains à garnir, Muffins       11	fr:Pains		
Bio, diététique, équitable - Petit déjeuner - Pains, Biscottes  11			
Vins, bières, alcools - Vins rouges - Bordeaux  11	fr:Bordeaux, fr:Vins rouges		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Petits formats     11	fr:Boissons aux fruits		
Epicerie salée - Conserves - Poisson à tartiner 11	fr:Poissons à tartiner, fr:Produits à tartiner salés, fr:Produits de la mer		
Epicerie sucrée - Boissons chaudes - Infusion   11	fr:Infusions		
Vins, bières, alcools - Fontaines à vin - Bordeaux      11	fr:Bordeaux		
Vins, bières, alcools - Vins blancs - IGP (Indication Géographique Protégée)   11	fr:Vins blancs		fr:IGP
Produits frais - Fruits - Pommes        11	fr:Pommes		
Epicerie salée - Conserves - Maquereau  11	fr:Maquereaux en conserve		
Epicerie sucrée - Confiture, miel, pâte à tartiner - Pâte à tartiner, crème de marrons  11			
Surgelés - Surgelés sucrés - Glaces individuelles       11	fr:Glaces et sorbets	fr:Surgelé	
Epicerie salée - Grignotage salé - Pistaches, noix de cajou     11			
Epicerie salée - Conserves - Salades    10			
Bio, diététique, équitable - Goûters, chocolats, grignotages - Chocolats       10			
Epicerie salée - Grignotage salé - Mélange graines et fruits    10			
Surgelés - Surgelés sucrés - Glaces à partager  10	fr:Glaces	fr:Surgelé	
Boulangerie, viennoiserie - Viennoiserie - Brioches entières et spécialités    10			
Bio, diététique, équitable - Petit déjeuner - Confiture, Miel, Pâte à tartiner 10			
Bio, diététique, équitable - Diététique - Boissons et desserts végétaux soja et autres  10			
Produits frais - Desserts, yaourts, compotes - Yaourts aux fruits       10	fr:Yaourts aux fruits		
Boissons sans alcool - Boissons gazeuses - Sodas et boissons gazeuses aux fruits10			
Produits frais - Fromages - Roqueforts, bleus   10	fr:Fromages à pâte persillée		
Vins, bières, alcools - Alcools blancs - Rhum, Sirops de sucre de canne 10	fr:Alcools blancs		
Epicerie sucrée - Boissons chaudes - Poudre chocolatée  9	fr:Chocolats en poudre		
Vins, bières, alcools - Bières, cidres - Sans alcool et Panachés        9	fr:Bières sans alcool		
Produits frais - Fromages - Fromages à tartiner 9	fr:Fromages à tartiner		
Vins, bières, alcools - Vins rosés - IGP (Indication Géographique Protégée)    9	fr:Vins français, fr:Vins rosés		
Epicerie salée - Pâtes, riz, purée, chips - Pâtes, riz,céréales express 9			
Epicerie sucrée - Céréales - Barres de céréales 9	fr:Barres de céréales		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Fruits du verger   9	fr:Boissons aux fruits		
Boissons sans alcool - Boissons gazeuses - Colas        9	fr:Sodas au cola		
Bio, diététique, équitable - Conserves, potages, tartinables - Potages, Soupes 9			
Produits frais - Desserts, yaourts, compotes - Yaourts à boire  9	fr:Yaourts à boire		
Epicerie sucrée - Sucre, farine - Sucre 9	fr:Sucres		
Produits frais - Beurres, crèmes, matières grasses - Crèmes fraîches    9	fr:Crèmes fraîches		
Epicerie salée - Conserves - Autres légumes     9	fr:Légumes en conserve		
Epicerie sucrée - Chocolat - Barres et confiseries chocolatées  9			
Produits frais - Charcuterie - Hachés, rôtis    9			
Epicerie salée - Grignotage salé - Tuiles       9	fr:Tuiles salées		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Plats cuisinés 9	fr:Plats préparés		
Vins, bières, alcools - Punchs, crèmes, liqueurs - Liqueurs     9	fr:Liqueurs		
Epicerie sucrée - Chocolat - Tablette desserts  8	fr:Chocolats		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Sucre, farine  8			
Boulangerie, viennoiserie - Pain de mie - Pain de mie blanc petites tranches   8	fr:Pains de mie		
Epicerie sucrée - Aide culinaire sucrée - Levure, sucre vanille, arômes 8			
Produits frais - Beurres, crèmes, matières grasses - Margarines, matières grasses       8	fr:Matières grasses		
Epicerie sucrée - Desserts - Crèmes dessert, riz au lait        8			
Epicerie sucrée - Boissons chaudes - Café solubles      8	fr:Cafés solubles		
Bio, diététique, équitable - Produits frais - Surgelé salé      8	fr:Surgelés		
Vins, bières, alcools - Bières, cidres - Spécialités (ambrées, brunes,...)     8	fr:Bières, fr:Bières de spécialité		
Epicerie salée - Plats cuisinés - Plats italiens        8	fr:Plats préparés		
Produits frais - Poissonnerie - Surimi et bâtonnets de poisson  8	fr:Surimi		
Boissons sans alcool - Eaux - Eaux gazeuses natures     8	fr:Eaux gazeuses		
Surgelés - Surgelés sucrés - Sorbets bac        8	fr:Sorbets	fr:Surgelé	
Epicerie salée - Assaisonnement - Bouillons     8	fr:Bouillons		
Epicerie salée - Sauces, condiments - Olives    8	fr:Olives		
Vins, bières, alcools - Vins rouges - Sud-ouest 8	fr:Vins français, fr:Vins rouges		
Vins, bières, alcools - Vins rouges - Rhône     8	fr:Vins français, fr:Vins rouges		
Vins, bières, alcools - Vins rouges - IGP (Indication Géographique Protégée)   8	fr:Vins rouges		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Autres agrumes     8	fr:Boissons aux fruits		
Vins, bières, alcools - Fontaines à vin - Rhône 8	fr:Vins français		
Produits frais - Poissonnerie - Crabe, crevettes        8	fr:Crustacés		
Epicerie salée - Plats cuisinés - Autres plats cuisinés 8	fr:Plats préparés		
Epicerie sucrée - Biscuits - Gaufrettes 8	fr:Gaufrettes, fr:Biscuits		
Epicerie salée - Grignotage salé - Olives, saucisses cocktail   8			
Produits frais - Laits, Oeufs, boissons végétales - Oeufs       8	fr:Oeufs		
Bio, diététique, équitable - Goûters, chocolats, grignotages - Grignotages salés8			
Epicerie sucrée - Biscuits - Cookies    8	fr:Cookies		
Boulangerie, viennoiserie - Viennoiserie - Pains au lait        8	fr:Pains au lait		
Vins, bières, alcools - Boissons à base de vin - Boissons à base de vin 8	fr:Boissons à base de vin, fr:Boissons		
Bio, diététique, équitable - Plats cuisinés, aides culinaires - Sauces, Condiments      7	fr:Sauces		
Vins, bières, alcools - Punchs, crèmes, liqueurs - Crèmes       7	fr:Boissons alcoolisées		
Vins, bières, alcools - Champagne - Champagne   7	fr:Champagnes		
Epicerie salée - Soupes - Croûtons      7	fr:Croutons		
Epicerie salée - Grignotage salé - Tapas        7	fr:Tapas		
Epicerie sucrée - Céréales - Enfants sucrés, miel       7	fr:Céréales au miel, fr:Céréales du petit déjeuner		
Boissons sans alcool - Jus de fruits, nectars, concentrés - Fruits exotiques   7	fr:Boissons aux fruits		
Produits frais - Charcuterie - Foie gras        7	fr:Foie gras		
Epicerie sucrée - Biscuits - Petit déjeuner     7	fr:Biscuits du petit déjeuner, fr:Biscuits		
Boulangerie, viennoiserie - Viennoiserie - Briochettes, Pancakes        7			
Produits frais - Légumes - Ail, Oignon, Echalote        6			
Produits frais - Laits, Oeufs, boissons végétales - Laits 1/2 écrémé    6	fr:Laits demi-écrémés		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Pâtes       6	fr:Pâtes sèches		
Surgelés - Surgelés salés - Tartes salées, quiches, tourtes     6		fr:Surgelé	
Vins, bières, alcools - Punchs, crèmes, liqueurs - Punchs et cocktails  6	fr:Boissons alcoolisées		
Boulangerie, viennoiserie - Pains pré-emballés - Pain précuit   6	fr:Pains précuits		
Bio, diététique, équitable - Légumes - Pomme de terre   6	fr:Pommes de terre		
Bio, diététique, équitable - Produits frais - Laits, Oeufs      6			
Epicerie salée - Plats cuisinés - Plats exotiques       6	fr:Plats préparés		
Epicerie salée - Soupes - Déshydratés   6	fr:Soupes déshydratées		
Boulangerie, viennoiserie - Pain de mie - Pain de mie céréales, complet 6	fr:Pains de mie		
Produits frais - Volaille - Cailles, coquelets  6			
Vins, bières, alcools - Bières, cidres - Blondes en bouteille   6	fr:Bières blondes	fr:Bouteille	
Epicerie sucrée - Bonbons - Caramel, pâtes de fruits, nougats   6			
Vins, bières, alcools - Fontaines à vin - Loire 6	fr:Loire, fr:Vins français		
Produits frais - Boucherie - Agneau     6	fr:Agneau		
Vins, bières, alcools - Vins blancs - Bordeaux - Sud-ouest      6	fr:Vins français, fr:Vins blancs		
Epicerie sucrée - Céréales - Equilibre, santé   6	fr:Céréales pour le petit-déjeuner		
Vins, bières, alcools - Vins doux - Autres      6	fr:Vins doux		
Produits frais - Fruits - Fruits secs grignotage, apéritif      6			
Produits frais - Poissonnerie - Anchois, moules, marinades      6			
Bio, diététique, équitable - Boissons - Soja, Végétaux  5			
Epicerie salée - Pâtes, riz, purée, chips - Purées      5			
Vins, bières, alcools - Autres digestifs - Sans alcool  5	fr:Digestifs		
Vins, bières, alcools - Vins doux - France      5	fr:Vins français		
Bio, diététique, équitable - Pâtes, riz, chips, féculents - Riz 5	fr:Riz		
Produits frais - Boucherie - Barbecue   5			
Produits frais - Poissonnerie - Poisson en filet        5			
Vins, bières, alcools - Vins blancs - Alsace    5	fr:Vins français, fr:Vins blancs		
Vins, bières, alcools - Vins rosés - Bordeaux - Sud-ouest       5	fr:Vins français, fr:Vins rosés		
Epicerie sucrée - Biscuits - Biscuits confiturés        5	fr:Biscuits		
Vins, bières, alcools - Vins rouges - Languedoc-Roussillon      5	fr:Vins français, fr:Vins rouges		
Bio, diététique, équitable - Diététique - Diététique hors minceur       5			
Boulangerie, viennoiserie - Pain de mie - Pain de mie blanc grandes tranches   5	fr:Pains de mie		
Bébé - Desserts, goûters - Crèmes dessert       5	fr:Goûters et desserts pour bébé		
Boulangerie, viennoiserie - Viennoiserie - Brioches tranchées   5	Fr:Brioches, fr:Brioches tranchées		
Vins, bières, alcools - Fontaines à vin - Provence - Corse      5	fr:Vins français		
Epicerie salée - Terrines - Foie gras   5	fr:Foies gras		
Produits frais - Laits, Oeufs, boissons végétales - Laits concentrés, en poudre5	fr:Laits concentrés en poudre		
Epicerie sucrée - Bonbons - Assortiments        5	fr:Bonbons		
